path,folder,filename,size_mb,reviewed_label,angle,include,notes,olympic_gate_label,source_id,split,content_sha256,duplicate_count,canonical_content_sha256
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0117.mp4,split_jerk,split_jerk_from_cj_0117.mp4,0.18,split_jerk,,yes,,olympic,split_jerk_sha_c1c8988304f5e044,train,c1c8988304f5e044857f3da8497bd12ff98d73d91358ad9b38555880f1b697ed,1,c1c8988304f5e044857f3da8497bd12ff98d73d91358ad9b38555880f1b697ed
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0004.mp4,split_jerk,split_jerk_from_cj_0004.mp4,0.12,split_jerk,,yes,,olympic,split_jerk_sha_fe6fbb48dfb89596,dev,fe6fbb48dfb895960defa6cdb73d188540de8200e8c4351a7b59e66623feffb6,1,fe6fbb48dfb895960defa6cdb73d188540de8200e8c4351a7b59e66623feffb6
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0125.mp4,split_jerk,split_jerk_from_cj_0125.mp4,0.13,split_jerk,,yes,,olympic,split_jerk_sha_c18d079899463e8b,dev,c18d079899463e8bc69bd24e4a73307b4f25e63693906daf0733d0ef030ba07e,2,c18d079899463e8bc69bd24e4a73307b4f25e63693906daf0733d0ef030ba07e
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0047.mp4,split_jerk,split_jerk_from_cj_0047.mp4,0.07,split_jerk,,yes,,olympic,split_jerk_sha_5b72e8ca86135b90,test,5b72e8ca86135b90286a9953697be104e187a5770ab245705538b0507326141a,1,5b72e8ca86135b90286a9953697be104e187a5770ab245705538b0507326141a
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0071.mp4,split_jerk,split_jerk_from_cj_0071.mp4,0.12,split_jerk,,yes,,olympic,split_jerk_sha_9cf6ddca08d1ea8a,train,9cf6ddca08d1ea8abfe489ab9f861237f1ffa8470ceda99f6f487bef53b52792,1,9cf6ddca08d1ea8abfe489ab9f861237f1ffa8470ceda99f6f487bef53b52792
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0028.mp4,split_jerk,split_jerk_from_cj_0028.mp4,0.13,split_jerk,,yes,,olympic,split_jerk_sha_ef998bd10ee9ae79,train,ef998bd10ee9ae79c20ddb952abb56f68df799ea61d70314a24d538b4c3f6f81,1,ef998bd10ee9ae79c20ddb952abb56f68df799ea61d70314a24d538b4c3f6f81
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0141.mp4,split_jerk,split_jerk_from_cj_0141.mp4,0.06,split_jerk,,yes,,olympic,split_jerk_sha_bb16615e1636d24c,test,bb16615e1636d24c6399f1a1644b0fefe005d4f4dbf980596d44cb9a6c881ef0,1,bb16615e1636d24c6399f1a1644b0fefe005d4f4dbf980596d44cb9a6c881ef0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0084.mp4,split_jerk,split_jerk_from_cj_0084.mp4,0.04,split_jerk,,yes,,olympic,split_jerk_sha_6410249f15f69f15,train,6410249f15f69f15ea87ee0c726164e1f174e47d53bb945deb005cc1ed1f1aeb,1,6410249f15f69f15ea87ee0c726164e1f174e47d53bb945deb005cc1ed1f1aeb
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0133.mp4,split_jerk,split_jerk_from_cj_0133.mp4,0.1,split_jerk,,yes,,olympic,split_jerk_sha_275227564b30eded,dev,275227564b30eded79d7769132035fad29d0222525e97c53c7ed8e7b5bc78b7b,1,275227564b30eded79d7769132035fad29d0222525e97c53c7ed8e7b5bc78b7b
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0038.mp4,split_jerk,split_jerk_from_cj_0038.mp4,0.15,split_jerk,,yes,,olympic,split_jerk_split_jerk_from_cj_0038,dev,997c68259aef7922cd5d9d43275388551e9593772a495a902299262015bf4255,1,997c68259aef7922cd5d9d43275388551e9593772a495a902299262015bf4255
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0083.mp4,split_jerk,split_jerk_from_cj_0083.mp4,0.23,split_jerk,,yes,,olympic,split_jerk_sha_5d7b8b35370dd16e,train,5d7b8b35370dd16ec26ef449b273fe8dd5d254c9f004cc705341404b8919955d,1,5d7b8b35370dd16ec26ef449b273fe8dd5d254c9f004cc705341404b8919955d
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0024.mp4,split_jerk,split_jerk_from_cj_0024.mp4,0.06,split_jerk,,yes,,olympic,split_jerk_split_jerk_from_cj_0024,train,eb123313245e52eb09e4b875bbab2107d509e4a3583335fda73308296ad05d25,1,eb123313245e52eb09e4b875bbab2107d509e4a3583335fda73308296ad05d25
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0146.mp4,split_jerk,split_jerk_from_cj_0146.mp4,0.15,split_jerk,,yes,,olympic,split_jerk_sha_58af8bdc6ef195c2,dev,58af8bdc6ef195c29058d47666cdc24005ca758456f0efe8fd3af4f9baffe3be,1,58af8bdc6ef195c29058d47666cdc24005ca758456f0efe8fd3af4f9baffe3be
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g10_c01.avi,clean_and_jerk,v_CleanAndJerk_g10_c01.avi,0.52,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g10,dev,6327e6e5561a146f061bfcc438bbe6cb071853df087b75f0e1a0b3430b9ac59b,1,6327e6e5561a146f061bfcc438bbe6cb071853df087b75f0e1a0b3430b9ac59b
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g15_c01.avi,clean_and_jerk,v_CleanAndJerk_g15_c01.avi,0.25,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g15,test,ff6d7c5dd3be208516e9796853ca1c4937f9921fd83a0727dba00ae529a76689,1,ff6d7c5dd3be208516e9796853ca1c4937f9921fd83a0727dba00ae529a76689
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g02_c01.avi,clean_and_jerk,v_CleanAndJerk_g02_c01.avi,0.29,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g02,dev,78dff9a1b1eee5ec4cfe1d8a873dc9a9df39e33d002ebaa61898d2001455666b,1,78dff9a1b1eee5ec4cfe1d8a873dc9a9df39e33d002ebaa61898d2001455666b
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g11_c04.avi,clean_and_jerk,v_CleanAndJerk_g11_c04.avi,0.53,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g11,train,d7ca4d0d7b2edf40c376d85a8674f6df5fea4ed1b75c9c7247905a3623dd21bd,1,d7ca4d0d7b2edf40c376d85a8674f6df5fea4ed1b75c9c7247905a3623dd21bd
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g10_c03.avi,clean_and_jerk,v_CleanAndJerk_g10_c03.avi,0.56,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g10,dev,ad6f1652b30ce1f9f08ca04d1538963f00f40706cdc7e535256fded714c24a94,1,ad6f1652b30ce1f9f08ca04d1538963f00f40706cdc7e535256fded714c24a94
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g16_c01.avi,clean_and_jerk,v_CleanAndJerk_g16_c01.avi,0.3,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g16,train,5bd4483342ddec5f5fbc708bc020251726a7342737b1a6af11174212c662fdb3,1,5bd4483342ddec5f5fbc708bc020251726a7342737b1a6af11174212c662fdb3
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g06_c04.avi,clean_and_jerk,v_CleanAndJerk_g06_c04.avi,0.64,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g06,train,057a3e2ad826b4e86708c7be8c35245db88ce132e059a0d88caf87748927e417,1,057a3e2ad826b4e86708c7be8c35245db88ce132e059a0d88caf87748927e417
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g03_c04.avi,clean_and_jerk,v_CleanAndJerk_g03_c04.avi,0.78,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g03,train,eb4064236c8d70eccb5b0c1be99528bb9b2a185c9c3267e0aad5e412d65600dc,1,eb4064236c8d70eccb5b0c1be99528bb9b2a185c9c3267e0aad5e412d65600dc
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g03_c03.avi,clean_and_jerk,v_CleanAndJerk_g03_c03.avi,0.73,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g03,train,5f4806260efdde00a39638e544786bd8d14d17b805e191e89441599a3dbee45d,1,5f4806260efdde00a39638e544786bd8d14d17b805e191e89441599a3dbee45d
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g11_c01.avi,clean_and_jerk,v_CleanAndJerk_g11_c01.avi,0.54,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g11,train,2ee1eaa097ca88b2d954ab8aecd292a94839067bac99fb38def9ec8ce52140e4,1,2ee1eaa097ca88b2d954ab8aecd292a94839067bac99fb38def9ec8ce52140e4
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g17_c01.avi,clean_and_jerk,v_CleanAndJerk_g17_c01.avi,0.26,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g17,dev,8eab765a7be88f63c44c18f785c38b8ec465e066f4843659bbd3ca588bc524bc,1,8eab765a7be88f63c44c18f785c38b8ec465e066f4843659bbd3ca588bc524bc
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g13_c01.avi,clean_and_jerk,v_CleanAndJerk_g13_c01.avi,0.22,clean_and_jerk,,yes,,olympic,clean_and_jerk_g13,train,bba70a9ed8bc1918ab91212833764eec557974b5e7ebbdfb4b622b84dc1a53f2,1,bba70a9ed8bc1918ab91212833764eec557974b5e7ebbdfb4b622b84dc1a53f2
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g15_c04.avi,clean_and_jerk,v_CleanAndJerk_g15_c04.avi,0.29,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g15,test,b5ea08f7ed6afd814d541bb0ce84e6dd7cf26d2ba5b5295f2eeb5e0ee1c88da0,1,b5ea08f7ed6afd814d541bb0ce84e6dd7cf26d2ba5b5295f2eeb5e0ee1c88da0
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g22_c04.avi,clean_and_jerk,v_CleanAndJerk_g22_c04.avi,0.64,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g22,train,6e787d3822b78613955254803d50a10a23fab340344031380e5ba3469334847b,1,6e787d3822b78613955254803d50a10a23fab340344031380e5ba3469334847b
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g01_c01.avi,clean_and_jerk,v_CleanAndJerk_g01_c01.avi,0.3,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g01,train,03a3f82bb8c3dce94b17b25d14747b3378db9e762f6ddecf9212120d40f9806b,1,03a3f82bb8c3dce94b17b25d14747b3378db9e762f6ddecf9212120d40f9806b
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g04_c05.avi,clean_and_jerk,v_CleanAndJerk_g04_c05.avi,0.6,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g04,test,8bb9bef348427fb8412e34d2543bf9c3ee65e5cd6c596b7669ee6f34f4498d2e,1,8bb9bef348427fb8412e34d2543bf9c3ee65e5cd6c596b7669ee6f34f4498d2e
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g12_c06.avi,clean_and_jerk,v_CleanAndJerk_g12_c06.avi,0.38,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g12,train,00e2337a35e837a68fd00faaec6070e686c231718fadc01a03373cd8a143d840,1,00e2337a35e837a68fd00faaec6070e686c231718fadc01a03373cd8a143d840
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g19_c01.avi,clean_and_jerk,v_CleanAndJerk_g19_c01.avi,0.76,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g19,dev,080ac19293d3f274343a391057c408f946910d5f10804449f4b9d2693e5ba6f1,1,080ac19293d3f274343a391057c408f946910d5f10804449f4b9d2693e5ba6f1
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g24_c02.avi,clean_and_jerk,v_CleanAndJerk_g24_c02.avi,0.79,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g24,train,c936ce721793753ae8000c7b516a26e6f226be3c5b8d99d05774d2db78b164ca,1,c936ce721793753ae8000c7b516a26e6f226be3c5b8d99d05774d2db78b164ca
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g21_c02.avi,clean_and_jerk,v_CleanAndJerk_g21_c02.avi,0.28,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g21,test,41bf7ddbea17aa565656ab1e7586b280f44c6fd536b5a128cbfe9f0dd8081d2f,1,41bf7ddbea17aa565656ab1e7586b280f44c6fd536b5a128cbfe9f0dd8081d2f
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g09_c01.avi,clean_and_jerk,v_CleanAndJerk_g09_c01.avi,0.6,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g09,train,3ce3b958e642b3025f9cf7c43ff525086b70528d88c87093d706e64e470c246d,1,3ce3b958e642b3025f9cf7c43ff525086b70528d88c87093d706e64e470c246d
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g03_c05.avi,clean_and_jerk,v_CleanAndJerk_g03_c05.avi,0.61,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g03,train,5721fb139b84c411f3b2b6da908cbfb0d7a9dcb11b19711d6c6b249d4beb3d77,1,5721fb139b84c411f3b2b6da908cbfb0d7a9dcb11b19711d6c6b249d4beb3d77
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g07_c05.avi,clean_and_jerk,v_CleanAndJerk_g07_c05.avi,0.5,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g07,train,32053334a27d667bbc37e25726425bbedcb44d772b0abb6712a1226a9964fa3e,1,32053334a27d667bbc37e25726425bbedcb44d772b0abb6712a1226a9964fa3e
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g15_c02.avi,clean_and_jerk,v_CleanAndJerk_g15_c02.avi,0.24,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g15,test,410697c96338ae13787cd05a4edf5dbc055a0e36da70c209267f820b7e3dbc15,1,410697c96338ae13787cd05a4edf5dbc055a0e36da70c209267f820b7e3dbc15
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g21_c01.avi,clean_and_jerk,v_CleanAndJerk_g21_c01.avi,0.31,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g21,test,10b1394d31da81b89a00a642761a92260e71d529612e3e36d9170f4c36d513bc,1,10b1394d31da81b89a00a642761a92260e71d529612e3e36d9170f4c36d513bc
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g14_c04.avi,clean_and_jerk,v_CleanAndJerk_g14_c04.avi,0.89,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g14,test,7c2bd4808a02317c4813a7fd05b12934f815af9160e9aaadd59d7d813dcd99e1,1,7c2bd4808a02317c4813a7fd05b12934f815af9160e9aaadd59d7d813dcd99e1
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g05_c04.avi,clean_and_jerk,v_CleanAndJerk_g05_c04.avi,0.57,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g05,dev,cf3edd601d799766bad9026807a005aef19e8b5b0ef16c90376c78aa018b2ea1,1,cf3edd601d799766bad9026807a005aef19e8b5b0ef16c90376c78aa018b2ea1
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g20_c02.avi,clean_and_jerk,v_CleanAndJerk_g20_c02.avi,0.74,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g20,train,0eddc0e1f03e03ac727c924e96a4ef292598fc54b985fc0b1a6a2f5b3b694160,1,0eddc0e1f03e03ac727c924e96a4ef292598fc54b985fc0b1a6a2f5b3b694160
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g19_c02.avi,clean_and_jerk,v_CleanAndJerk_g19_c02.avi,0.59,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g19,dev,2e9d7ecd3e034ed34e442f2b5edf2f7a320db4ad1cd0eec5c630d7ecb8432db7,1,2e9d7ecd3e034ed34e442f2b5edf2f7a320db4ad1cd0eec5c630d7ecb8432db7
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g18_c02.avi,clean_and_jerk,v_CleanAndJerk_g18_c02.avi,0.63,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g18,train,883a0aaab2e75e21e8effff8c1494d4c4165ff2d2b08c9eaf3c9466eb68cd063,1,883a0aaab2e75e21e8effff8c1494d4c4165ff2d2b08c9eaf3c9466eb68cd063
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g04_c02.avi,clean_and_jerk,v_CleanAndJerk_g04_c02.avi,0.6,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g04,test,845b5cef0be850e1cb64a03dda5aa0816da2b0b165bfa964113a7bd85d6bc785,1,845b5cef0be850e1cb64a03dda5aa0816da2b0b165bfa964113a7bd85d6bc785
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g07_c04.avi,clean_and_jerk,v_CleanAndJerk_g07_c04.avi,0.74,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g07,train,e7dd0843d07f78a2d02af4d89480147d014f4a27893df4b8aedbc126469a9795,1,e7dd0843d07f78a2d02af4d89480147d014f4a27893df4b8aedbc126469a9795
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g11_c02.avi,clean_and_jerk,v_CleanAndJerk_g11_c02.avi,0.77,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g11,train,c598c39241163dd47a13c8224eac30db3291a90d967e7973d64387830b9c9338,1,c598c39241163dd47a13c8224eac30db3291a90d967e7973d64387830b9c9338
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g03_c02.avi,clean_and_jerk,v_CleanAndJerk_g03_c02.avi,0.68,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g03,train,2bf98f18cce8a5838fc985d1219a6952da2fe79c5c6a8aa86c3adc44d55bd456,1,2bf98f18cce8a5838fc985d1219a6952da2fe79c5c6a8aa86c3adc44d55bd456
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g08_c02.avi,clean_and_jerk,v_CleanAndJerk_g08_c02.avi,0.29,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g08,train,9700ae8bcb6f8a644935815d08f8162aa27ef24cb52e6811cfe126af317e2dc3,1,9700ae8bcb6f8a644935815d08f8162aa27ef24cb52e6811cfe126af317e2dc3
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g13_c02.avi,clean_and_jerk,v_CleanAndJerk_g13_c02.avi,0.28,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g13,train,dabd3af43dbff593e8eeab9dc2da2b8c7d2729a9d691f120d8f6882640eb1d2a,1,dabd3af43dbff593e8eeab9dc2da2b8c7d2729a9d691f120d8f6882640eb1d2a
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g14_c06.avi,clean_and_jerk,v_CleanAndJerk_g14_c06.avi,0.61,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g14,test,dfe71f79a13625422f66adee063de4087fd54cc9426624e37f2a7e161145e39d,1,dfe71f79a13625422f66adee063de4087fd54cc9426624e37f2a7e161145e39d
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g07_c02.avi,clean_and_jerk,v_CleanAndJerk_g07_c02.avi,0.79,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g07,train,a62d93848e77d1d0562afb031fbb311d441784d8eaeb725f6c35c49d2170e683,1,a62d93848e77d1d0562afb031fbb311d441784d8eaeb725f6c35c49d2170e683
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g18_c04.avi,clean_and_jerk,v_CleanAndJerk_g18_c04.avi,0.59,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g18,train,7ce3bebfe4bf0b40d64e279571a5484c66715bd562ad84a0324f839dabb3f2f7,1,7ce3bebfe4bf0b40d64e279571a5484c66715bd562ad84a0324f839dabb3f2f7
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g02_c02.avi,clean_and_jerk,v_CleanAndJerk_g02_c02.avi,0.64,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g02,dev,18212e92700f1ab5def2eabbb47f861b2530bca2467e04dd4cc0582a3ee4fdd1,1,18212e92700f1ab5def2eabbb47f861b2530bca2467e04dd4cc0582a3ee4fdd1
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g25_c02.avi,clean_and_jerk,v_CleanAndJerk_g25_c02.avi,0.47,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g25,train,e1c9ae7139b22718c7d45247044f4da97dd41d4cd3ba59fda243cd1d94e31d76,1,e1c9ae7139b22718c7d45247044f4da97dd41d4cd3ba59fda243cd1d94e31d76
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g16_c02.avi,clean_and_jerk,v_CleanAndJerk_g16_c02.avi,0.3,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g16,train,110a5ff7800167cf3e26a1960e1b1a26c98a811edebffd756de58d6935ac348d,1,110a5ff7800167cf3e26a1960e1b1a26c98a811edebffd756de58d6935ac348d
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g09_c04.avi,clean_and_jerk,v_CleanAndJerk_g09_c04.avi,0.57,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g09,train,b9b517517550b3d041b2ce51a0ef54ce06a44397157a91e5ebbe4744f707a9be,1,b9b517517550b3d041b2ce51a0ef54ce06a44397157a91e5ebbe4744f707a9be
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g08_c04.avi,clean_and_jerk,v_CleanAndJerk_g08_c04.avi,0.75,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g08,train,d12d30c161f08f9feec0d41c480febc8c9d627fb45fa3e93f93a54282496cde9,1,d12d30c161f08f9feec0d41c480febc8c9d627fb45fa3e93f93a54282496cde9
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g04_c03.avi,clean_and_jerk,v_CleanAndJerk_g04_c03.avi,0.4,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g04,test,df46248063eee5661dd1028b012b5ea19b824095a2ecd0ef00d2574f3212a6eb,1,df46248063eee5661dd1028b012b5ea19b824095a2ecd0ef00d2574f3212a6eb
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g24_c04.avi,clean_and_jerk,v_CleanAndJerk_g24_c04.avi,0.44,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g24,train,525ed3107bcc20c3d183719bbc34fbeecc2a53e6fec618cc5d3fa61be83f4a1c,1,525ed3107bcc20c3d183719bbc34fbeecc2a53e6fec618cc5d3fa61be83f4a1c
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g08_c03.avi,clean_and_jerk,v_CleanAndJerk_g08_c03.avi,0.31,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g08,train,17ccb8920a6b2e3f3bfd7e21edd2b28025a5d2e1c30c6061e4821348318ec961,1,17ccb8920a6b2e3f3bfd7e21edd2b28025a5d2e1c30c6061e4821348318ec961
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/real_router/clean_and_jerk/clean_correct_320x240.mp4,clean_and_jerk,clean_correct_320x240.mp4,0.2,clean,,yes,,olympic,clean_sha_d3c896bec613517f,dev,d3c896bec613517f7b219b262c876fc0a3a37217722c08536ce36cdc72973b0e,2,d3c896bec613517f7b219b262c876fc0a3a37217722c08536ce36cdc72973b0e
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g02_c04.avi,clean_and_jerk,v_CleanAndJerk_g02_c04.avi,0.76,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g02,dev,54a0f0616cca6a705ecf01146310c16c065259e4c278d974ea3aff077f87a481,1,54a0f0616cca6a705ecf01146310c16c065259e4c278d974ea3aff077f87a481
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/v_CleanAndJerk_g10_c04.avi,clean_and_jerk,v_CleanAndJerk_g10_c04.avi,0.73,clean_and_jerk,,yes,,olympic,clean_and_jerk_ucf_g10,dev,4c00d4719a11aa4ccb47ad7a5da37e7bc7d7c0ae25f0e85c47648da839d8b820,1,4c00d4719a11aa4ccb47ad7a5da37e7bc7d7c0ae25f0e85c47648da839d8b820
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/LBXdfklSpVg_03930_04260.mp4,snatch_mp4,LBXdfklSpVg_03930_04260.mp4,1.11,snatch,,yes,,olympic,snatch_youtube_lbxdfklspvg,test,88979bf15befce5301b4a11893d70f313d01c59751a19e6fc6e922463c5d4426,1,88979bf15befce5301b4a11893d70f313d01c59751a19e6fc6e922463c5d4426
/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/iEByXfUcsMw_00071_00334.mp4,snatch_mp4,iEByXfUcsMw_00071_00334.mp4,0.55,snatch,,yes,,olympic,snatch_youtube_iebyxfucsmw,train,7e31ba490c08ba11c59caad4370c1e5e0d307d0b9b95d874d60e5f1c3a3706b4,1,7e31ba490c08ba11c59caad4370c1e5e0d307d0b9b95d874d60e5f1c3a3706b4
