reviewed_label,filename,path,size_mb,content_sha256,status
clean,clean_from_cj_0125.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0125.mp4,0.16,eadb61a2a2b1340d82c0655838729baad7786c28523381f439e860ac89f0f4cd,unused_unique
clean,clean_from_cj_0126.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0126.mp4,0.087,1c6388efe03a691debb4c8b37ee0bbbba99201158027a31460a70cf0bafa32e6,duplicate_hash
clean,clean_from_cj_0127.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0127.mp4,0.124,6d28077db6fd270c8bd8f0770bc314e9e5d772d052c2d7b66f76d33f761c9fd6,duplicate_hash
clean,clean_from_cj_0128.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0128.mp4,0.087,6305277dc216970978ca2d3f3242d81c77923a7351c254785477509776da2930,unused_unique
clean,clean_from_cj_0129.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0129.mp4,0.041,771b761080f7db45aa074f5dc26d8a9d07981773ab77cd5d7e70b5bf7981f292,duplicate_hash
clean,clean_from_cj_0130.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0130.mp4,0.168,83efd1548b965cd691538899d6e6ed35a5c6f454b76444ffc7a9e4761977c7dc,unused_unique
clean,clean_from_cj_0131.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0131.mp4,0.04,e93b27cab9f16eb02567c82050625bd8d1dddab60f42a9747231dd8ffb0d4e5b,unused_unique
clean,clean_from_cj_0132.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0132.mp4,0.086,c7f66913bf3c965fbe78a8eb9cb0c2f1d1246c4a69e9309669d1118627989133,unused_unique
clean,clean_from_cj_0133.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0133.mp4,0.081,12d2a9eaa22603fbea3b1da071522632c653937decebb7d2feb4ae1d7a3a8bfd,unused_unique
clean,clean_from_cj_0134.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0134.mp4,0.172,92c192f7854d73d934f22581ed7d169a8b720270063581f2043ba65da90ca615,unused_unique
clean,clean_from_cj_0135.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0135.mp4,0.041,3691dc24d62baab9080e5b2ccfeb4eb1d48fc32fddc39c6b53e5529810b9949f,unused_unique
clean,clean_from_cj_0136.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0136.mp4,0.044,4dc95a5566db57e21fdd7b5d053523aed5a3876d26627e5c19eab698d2625f16,duplicate_hash
clean,clean_from_cj_0137.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0137.mp4,0.046,220b2b914572e40787122602e91c3747883612aa22c0a6b1e28e0ed6d86e8441,unused_unique
clean,clean_from_cj_0138.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0138.mp4,0.193,662d3537705a071d3948545460ca4914343487d235cdbbc596d0981aeae11d92,unused_unique
clean,clean_from_cj_0139.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0139.mp4,0.069,16f64486e388e5ad7e725cae46c2cc9b1b8200a4ce0695c9afd98209c5366fc5,unused_unique
clean,clean_from_cj_0140.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0140.mp4,0.053,,already_in_manifest
clean,clean_from_cj_0141.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0141.mp4,0.11,e52b1cf0c9a40c167fd26344901569a3f5d2839e35dfab3ee0e8b99b1d405249,duplicate_hash
clean,clean_from_cj_0142.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0142.mp4,0.107,5a23d2f87fa12643cb2e18dddb8fd7185c051e63142867b40917c5f66032f314,unused_unique
clean,clean_from_cj_0143.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0143.mp4,0.2,,already_in_manifest
clean,clean_from_cj_0144.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0144.mp4,0.126,,already_in_manifest
clean,clean_from_cj_0145.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0145.mp4,0.089,26803c5884d32ae432bec5e5aac9f8c35c2e897b28353638673c07ca9f8bcba9,unused_unique
clean,clean_from_cj_0146.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0146.mp4,0.081,9864f3e391db37926b083bdfaf45e73f5b021358216c1d52fef3da5e63243483,unused_unique
clean,clean_from_cj_0147.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0147.mp4,0.137,,already_in_manifest
clean,clean_from_cj_0148.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0148.mp4,0.105,fb2b945ee121e4dcdf308f2be16e392cd6d9a2fcd077ecf0eeb3e9c7338f643e,unused_unique
clean,clean_from_cj_0149.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0149.mp4,0.17,f180788a1f079ec6a52e883c57d812ace5b70299c0cca88679f3e869d75ef534,unused_unique
clean,clean_from_cj_0150.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0150.mp4,0.143,e6f045fab7a7fe3b67f846e8b08598caae4fe3e6c492ee928fd1aa39899c1d01,unused_unique
clean,clean_from_cj_0151.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0151.mp4,0.133,2fe979f3969f9a28028d589960f47cf5b386fb45315a97ab01219eb83ae9cea3,unused_unique
clean,clean_from_cj_0152.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0152.mp4,0.124,07ddf1f3e02d632955c9f2ff8d3f5a9d40c728937ce38c57617c8f0cf4d036d1,unused_unique
clean,clean_from_cj_0153.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0153.mp4,0.149,9fe5d3dd54a0947d2707c4c6efe076d293af635b5099c5ac33dcb26e81983b7e,unused_unique
clean,clean_from_cj_0154.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0154.mp4,0.138,d7b93b46dc60bc5741d3d9b3c8a52836867a136079d0be58420bf2a70fbb7a32,unused_unique
clean,clean_from_cj_0155.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0155.mp4,0.115,5ec8991fd473cb6824fbb2990fe4bd8482822a06a12659275a27627e6c7c0164,unused_unique
clean,clean_from_cj_0156.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0156.mp4,0.11,5d8ef34238172015c6bab512989442c396a7f7227d206ba96138b4aa554e9543,duplicate_hash
clean,clean_from_cj_0157.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0157.mp4,0.191,d9b89e1ab6f48bd69c0ba8dbf1b74397a0788347f3d661843573a44754c57269,unused_unique
clean,clean_from_cj_0158.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0158.mp4,0.138,439b42e5f3f90c4bc362a270f019ef3f0d9e7e4b39ef5459d250d0cf4f18afe2,unused_unique
clean,clean_from_cj_0159.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0159.mp4,0.13,,already_in_manifest
clean,clean_from_cj_0160.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0160.mp4,0.129,eb9f8ebfb750ef9a63e4b11bad424ad577d61123e5e3de10fe8340060c17e793,unused_unique
clean,clean_from_cj_0161.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0161.mp4,0.13,55fcb198b4ba605df1ddfa26c5caaf415c813e9ea26854057553a034c4294f6b,unused_unique
clean,clean_from_cj_0162.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0162.mp4,0.112,728625d29bd0620e3efedbcd581e18323288d938a179a2e4ccab1a0858f2a5ea,unused_unique
clean,clean_from_cj_0163.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0163.mp4,0.104,3cc83bcd059b6b4a8e2d130a79e60105429a6b4d548cd3bf6ad90075a3044c3d,unused_unique
clean,clean_from_cj_0164.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0164.mp4,0.109,a7e66702af650ecda43f34630efcd40d7647e7a816ca1207d870f11bab82c84f,unused_unique
clean,clean_from_cj_0165.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0165.mp4,0.15,,already_in_manifest
clean,clean_from_cj_0166.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0166.mp4,0.114,b6979c9ace8e5ffbf3c65f8e66792b9b55a435de3344a286db4cba0d68018e51,duplicate_hash
clean,clean_from_cj_0167.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0167.mp4,0.117,b083d13c639eee9133318e4da1b89640d2e14abedef07f857b8e36534e5409ef,unused_unique
clean,clean_from_cj_0168.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0168.mp4,0.149,9a688d28757bf04e9d4f638015d162c60805179b100239d35c3974e15435ba17,unused_unique
clean,clean_from_cj_0169.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0169.mp4,0.107,69d7d10cae5b2852d6df604cb6d38cedeea6a92c46f73d842e118adf75efa5f2,unused_unique
clean,clean_from_cj_0170.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0170.mp4,0.026,c6f2b9b839fce1daa6c85e15db0254758792fa72a3aa0c79201261ede83ce226,unused_unique
clean,clean_from_cj_0171.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0171.mp4,0.058,,already_in_manifest
clean,clean_from_cj_0172.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0172.mp4,0.077,f8a0646446573316a16bdfc7596be7e708a032590eaff04c344eb54961ba3852,unused_unique
clean,clean_from_cj_0173.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0173.mp4,0.06,7faa2d27c5c6e4a64ef33fd5b6f835689c74f3a88dee37a1be5de96a394f4a7b,unused_unique
clean,clean_from_cj_0174.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0174.mp4,0.079,6f5c59fbf00747821aa96b479afff621724f1fc1ebf409d9f8c078156726a247,unused_unique
clean,clean_from_cj_0175.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0175.mp4,0.027,b46eed7cee3c1c810dcc777a6a7fe37ad886a24b5f3d341f4d23ea6751a2bc33,unused_unique
clean,clean_from_cj_0176.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0176.mp4,0.088,8d8a72d29ce3ed0063e33790af1e979c7ecc72ce2ce11244122439a5697049b9,unused_unique
clean,clean_from_cj_0177.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0177.mp4,0.103,,already_in_manifest
clean,clean_from_cj_0178.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0178.mp4,0.076,7b9bf919112c7963cca0b93246d1e2637804b0fa90e8be9774b599dd1dc95fe0,duplicate_hash
clean,clean_from_cj_0179.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0179.mp4,0.086,37fce67b65d5d9555c6aa0b86f0f14a60324abaecb2d645468d4b34915298590,duplicate_hash
clean,clean_from_cj_0180.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0180.mp4,0.062,00f6f541496e88938713236812581904b136c57fd16d88c212d858063f6633fa,duplicate_hash
clean,clean_from_cj_0181.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0181.mp4,0.144,3b2724b2034643d11318adeec98444e9f901ea925703b86d6a4c49c826a25ccb,unused_unique
clean,clean_from_cj_0182.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0182.mp4,0.08,b635ebf60d7b2bd1ce6a2137829116cbf980cab7e4e9f19bfc07cd7b7bbbcb75,unused_unique
clean,clean_from_cj_0183.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0183.mp4,0.088,,already_in_manifest
clean,clean_from_cj_0184.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0184.mp4,0.026,525f619f79d60715ecd5a2521c187e93c2755792506138c708ec15df32535d24,duplicate_hash
clean,clean_from_cj_0185.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0185.mp4,0.169,,already_in_manifest
clean,clean_from_cj_0186.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0186.mp4,0.056,a47c333ab3d663fd70d0620f990cf7f1ab022c739f19f738b79444d3eba51f17,duplicate_hash
clean,clean_from_cj_0187.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0187.mp4,0.056,43ae1507ca7162bfa9921fd6e2e02dedc21d945a6a125434e74e17bb8408030b,unused_unique
clean,clean_from_cj_0188.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0188.mp4,0.06,5490373145c8abd9e576ea50065cb26e7d2aee8cbd61bb49c23f59ea5c22d8c9,unused_unique
clean,clean_from_cj_0189.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0189.mp4,0.077,,already_in_manifest
clean,clean_from_cj_0190.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0190.mp4,0.183,74fce40d0da966d175a1497ec9cacd04f9e51230277f4be1974db18335b30b4b,duplicate_hash
clean,clean_from_cj_0191.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0191.mp4,0.056,9363679966050743513004f88f16e8a267a6b9d000be9ead263730ff561be644,unused_unique
clean,clean_from_cj_0192.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0192.mp4,0.059,d275c190459430ea97ea6d38d71d9f2e06a2d09241594850c054fba167524950,unused_unique
clean,clean_from_cj_0193.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0193.mp4,0.143,b1135c02352446f7eae54bc5d6494b9c21d3f63ceee746a641115d04de0ea7a6,duplicate_hash
clean,clean_from_cj_0194.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0194.mp4,0.076,f079df33292c6d4037c877dc3931f9ea9bf849cba60496dab1f800fc8514412b,unused_unique
clean,clean_from_cj_0195.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0195.mp4,0.134,f79539f1f60fea5ef73eb32bad2f4db4cbb5f3a2da07e5a0911c4162864aee81,duplicate_hash
clean,clean_from_cj_0196.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0196.mp4,0.121,,already_in_manifest
clean,clean_from_cj_0197.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0197.mp4,0.088,55017318f6f9704f0a70ce55dd68013faf5e3b9e1a99e1cde0e6eacc8ce99326,unused_unique
clean,clean_from_cj_0198.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0198.mp4,0.079,,already_in_manifest
clean,clean_from_cj_0199.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0199.mp4,0.079,565e76418a0e35490c7123bc905626eccee00172c978838cfbebc51ba2c8d888,unused_unique
clean,clean_from_cj_0200.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0200.mp4,0.107,f0a5422532922b7baee8a01830aba963efab5193ca7b43bead4a9f826fd93f02,unused_unique
clean,clean_from_cj_0201.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0201.mp4,0.127,104350aded90c763f6dc2ed048abb6e3df4404b7695600e427e6f2f3a93eabe6,unused_unique
clean,clean_from_cj_0202.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0202.mp4,0.124,0bd430b344f768041b94d9b1726054310739728c3f38dfda67f5c15e709b1f79,unused_unique
clean,clean_from_cj_0203.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0203.mp4,0.111,ae46e9e3acc679cdae5f0b91c9b6c087ab02718d632480572177b0cd683626f0,unused_unique
clean,clean_from_cj_0204.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0204.mp4,0.104,94d831f002b53f0d6faf94cbdb7d73a673920b73864e9ce81b33d78846246ea9,duplicate_hash
clean,clean_from_cj_0205.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0205.mp4,0.128,,already_in_manifest
clean,clean_from_cj_0206.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0206.mp4,0.109,3bb26423710250a5ed4599cd7a66000e1deaa404a9791a815b7721dfddd9fa71,unused_unique
clean,clean_from_cj_0207.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0207.mp4,0.182,,already_in_manifest
clean,clean_from_cj_0208.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0208.mp4,0.086,80d4c82694ef42d5ae5dfe711e330300865b013de8da609f56bdeffe6eb12974,duplicate_hash
clean,clean_from_cj_0209.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0209.mp4,0.132,767a735724dee805d32c5562f7105061304ae2e480edc2f8ccaaf5796b09db5c,unused_unique
clean,clean_from_cj_0210.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0210.mp4,0.079,46691f6bb7baca06650055d51b68aa2d959fde211d5d78b4f408ecbde35b8839,unused_unique
clean,clean_from_cj_0211.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0211.mp4,0.133,,already_in_manifest
clean,clean_from_cj_0212.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0212.mp4,0.135,cee7d2f96df947e1dddd0d40ecc7f21adacf93fbeb57177453f36899c9d74a9b,duplicate_hash
clean,clean_from_cj_0213.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0213.mp4,0.156,a6866a88427ad3f3cc0b3ce7f011f46d8dac96b76365ffa7e20c7327548dd405,unused_unique
clean,clean_from_cj_0214.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0214.mp4,0.079,631e509899d6db6de482a21c57b950ed9a878fc93aa1565bb41870be19f54b99,unused_unique
clean,clean_from_cj_0215.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0215.mp4,0.12,bf2b633684004f85e308cd1e0e56fc4b9e3ec20e0327de4542a45c707aecbea7,duplicate_hash
clean,clean_from_cj_0216.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0216.mp4,0.13,96c35569b58e8eb15826f56e25f6d385e3f887dce00b3d82abd89760a36fa15e,unused_unique
clean,clean_from_cj_0217.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0217.mp4,0.163,76ef84134625c06fc5c2f0529f510848f6e7fa4b830d28834749ec1ca42b5319,unused_unique
clean,clean_from_cj_0218.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0218.mp4,0.073,e8aac71d4013024fcdaead1dbe860e3ea70422ac50e523c50e5c06b4b1d6e964,unused_unique
clean,clean_from_cj_0219.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0219.mp4,0.123,2a16d72d09d6b3f61afdd37a144b402a9b8bee6f74c953534af8ff29773d0c14,unused_unique
clean,clean_from_cj_0220.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0220.mp4,0.161,,already_in_manifest
clean,clean_from_cj_0221.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0221.mp4,0.082,f50231147c1ae90945d55690c5bb4f5eae856bc254112d8f089c2c8792c9269e,unused_unique
clean,clean_from_cj_0222.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0222.mp4,0.182,c264775670f2c86577e52c2b9c4e84b99567b5850645afc400ddf929677b8278,duplicate_hash
split_jerk,split_jerk_from_cj_0001.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0001.mp4,0.152,6bf7e9eed2e30966a50237c966c1ac57c53501589db3b914d9c9e2aa89267560,unused_unique
split_jerk,split_jerk_from_cj_0002.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0002.mp4,0.229,5d7b8b35370dd16ec26ef449b273fe8dd5d254c9f004cc705341404b8919955d,duplicate_hash
split_jerk,split_jerk_from_cj_0004.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0004.mp4,0.123,,already_in_manifest
split_jerk,split_jerk_from_cj_0005.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0005.mp4,0.125,756a8df909827a342a11938272d4b61e87314b82efea3b3f0567ccb4dc0f65c3,duplicate_hash
split_jerk,split_jerk_from_cj_0006.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0006.mp4,0.188,f25c883d6b1e15c133f98ff5fde27c2c6610da6eb51695daa973bba378c8a5c8,unused_unique
split_jerk,split_jerk_from_cj_0007.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0007.mp4,0.144,0abd7a0dbd9d13e7599d931b347dd1356937863638a7cb5a1032ef8c8c35ba80,unused_unique
split_jerk,split_jerk_from_cj_0008.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0008.mp4,0.134,8922efb33157ee21f5dd2687e9d7174db40792c8a743f6a5673d162e19188960,unused_unique
split_jerk,split_jerk_from_cj_0009.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0009.mp4,0.048,3293b32ce3529fcfbd52d521a1f1bad3695baa730f70d0df681ce6860b684233,unused_unique
split_jerk,split_jerk_from_cj_0010.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0010.mp4,0.135,5c9c619903d8b41ad576bb595326440e709e93bd17b0d3b7e3b8cae5a6175f47,unused_unique
split_jerk,split_jerk_from_cj_0011.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0011.mp4,0.155,,already_in_manifest
split_jerk,split_jerk_from_cj_0012.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0012.mp4,0.144,d79d381507c93874fa614964bb26c898e0c2802cbdb74c42c387473704826ecc,unused_unique
split_jerk,split_jerk_from_cj_0013.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0013.mp4,0.115,dceaaf2594975ce94f537ab93208b6c4267ac674a3ccd4d9357660fbfb85e57d,unused_unique
split_jerk,split_jerk_from_cj_0014.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0014.mp4,0.129,,already_in_manifest
split_jerk,split_jerk_from_cj_0015.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0015.mp4,0.044,3c4f91e6b02d72535c2e7c05e1c3fee68e8d9eec0e785f5ae20b02ee9427e151,duplicate_hash
split_jerk,split_jerk_from_cj_0016.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0016.mp4,0.155,33d53144cb119c1aab152da54bc0ffe8fb17bf938aab17172373206f9378b251,unused_unique
split_jerk,split_jerk_from_cj_0017.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0017.mp4,0.04,,already_in_manifest
split_jerk,split_jerk_from_cj_0018.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0018.mp4,0.098,,already_in_manifest
split_jerk,split_jerk_from_cj_0019.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0019.mp4,0.15,16d61609756a259a39aa08077377dfc2eb957d9f5cba6a804089b8b047d8caef,duplicate_hash
split_jerk,split_jerk_from_cj_0020.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0020.mp4,0.049,,already_in_manifest
split_jerk,split_jerk_from_cj_0021.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0021.mp4,0.041,31216259243166715740d48e88f922a55b1201cc4e26c24aaa85664705fcd698,duplicate_hash
split_jerk,split_jerk_from_cj_0022.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0022.mp4,0.118,84be885fb3cc6cd8107eb051c50547691f0f96a02199f2a00a4c325825664c7d,duplicate_hash
split_jerk,split_jerk_from_cj_0023.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0023.mp4,0.161,6367e52af1da4c66b3408250dfaeed902b73c70e4f7a9870911563e9225028cb,unused_unique
split_jerk,split_jerk_from_cj_0024.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0024.mp4,0.064,,already_in_manifest
split_jerk,split_jerk_from_cj_0025.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/split_jerk/split_jerk_from_cj_0025.mp4,0.13,8256647a6185a3aad863e8c85f4b53b3c3114a6740fb527bb86d9e70534a9446,duplicate_hash
